,"Type","Date","Num","Memo","Name","Item","Qty","Sales Price","Amount","Balance"
,"Invoice","01/07/2016","62299","Xavier, Cote du Rhone 2011","Rum Runner","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",12,13.99,167.88,167.88
,"Invoice","01/08/2016","62305","Xavier, Cote du Rhone 2011","Samples Jennifer","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",1,0.00,0.00,167.88
,"Invoice","01/13/2016","62394","Xavier, Cote du Rhone 2011","Quick N Shine Carwash","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",1,13.99,13.99,181.87
,"Invoice","01/19/2016","62501","Xavier, Cote du Rhone 2011","Samples Scott","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",1,0.00,0.00,181.87
,"Invoice","01/21/2016","62468","Xavier, Cote du Rhone 2011","Liquor Dan","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",7,13.99,97.93,279.80
,"Invoice","01/27/2016","62652","Xavier, Cote du Rhone 2011","Tarbell's","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",12,13.99,167.88,447.68
,"Invoice","02/03/2016","63752","Xavier, Cote du Rhone 2011","Cafe Monarch","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",12,13.99,167.88,615.56
,"Invoice","02/04/2016","63746","Xavier, Cote du Rhone 2011","AJ's Fine Foods #117-67th Ave.","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",12,13.99,167.88,783.44
,"Invoice","02/05/2016","63785","Xavier, Cote du Rhone 2011","Samples Ryan","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",1,0.00,0.00,783.44
,"Invoice","02/05/2016","63807","Xavier, Cote du Rhone 2011","Samples Jennifer","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",1,0.00,0.00,783.44
,"Invoice","02/12/2016","63972","Xavier, Cote du Rhone 2011","Samples Consuelo","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",1,0.00,0.00,783.44
,"Invoice","02/16/2016","64014","Xavier, Cote du Rhone 2011","Samples Scott","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",1,0.00,0.00,783.44
,"Invoice","02/23/2016","64123","Xavier, Cote du Rhone 2011","Samples Ryan","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",1,0.00,0.00,783.44
,"Invoice","02/23/2016","64148","Xavier, Cote du Rhone 2011","Rene At Tlaquepaque","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",12,13.99,167.88,951.32
,"Invoice","02/23/2016","64150","Xavier, Cote du Rhone 2011","Vino Di Sedona","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",6,13.99,83.94,1035.26
,"Invoice","03/04/2016","64353","Xavier, Cote du Rhone 2011","Zinc Bistro","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",12,13.99,167.88,1203.14
,"Invoice","03/04/2016","64382","Xavier, Cote du Rhone 2011","Samples Jennifer","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",1,0.00,0.00,1203.14
,"Invoice","03/08/2016","64451","Xavier, Cote du Rhone 2011","Rene At Tlaquepaque","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",24,13.99,335.76,1538.90
,"Invoice","03/11/2016","64513","Xavier, Cote du Rhone 2011","AJ's Fine Foods #173-Legacy","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",6,13.99,83.94,1622.84
,"Invoice","03/18/2016","64721","Xavier, Cote du Rhone 2011","Samples Greg","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",1,0.00,0.00,1622.84
,"Invoice","03/22/2016","64746","Xavier, Cote du Rhone 2011","Rene At Tlaquepaque","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",12,11.99,143.88,1766.72
,"Invoice","03/22/2016","64788","Xavier, Cote du Rhone 2011","Samples Salvatore","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",1,0.00,0.00,1766.72
,"Invoice","03/25/2016","64868","Xavier, Cote du Rhone 2011","Sel Restaurant","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",2,13.99,27.98,1794.70
,"Invoice","03/29/2016","64915","Xavier, Cote du Rhone 2011","Rene At Tlaquepaque","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",12,13.99,167.88,1962.58
,"Invoice","03/29/2016","64926","Xavier, Cote du Rhone 2011","Sel Restaurant","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",6,13.99,83.94,2046.52
,"Invoice","04/04/2016","65053","Xavier, Cote du Rhone 2011","Samples Scott","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",1,0.00,0.00,2046.52
,"Invoice","04/05/2016","65035","Xavier, Cote du Rhone 2011","Park Plaza Liquor and Deli","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",6,13.99,83.94,2130.46
,"Invoice","04/06/2016","65062","Xavier, Cote du Rhone 2011","Samples Ryan","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",1,0.00,0.00,2130.46
,"Invoice","04/12/2016","65187","Xavier, Cote du Rhone 2011","Samples Scott","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",1,0.00,0.00,2130.46
,"Invoice","04/19/2016","65329","Xavier, Cote du Rhone 2011","Samples Scott","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",1,0.00,0.00,2130.46
,"Invoice","04/19/2016","65330","Xavier, Cote du Rhone 2011","Sel Restaurant","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",2,13.99,27.98,2158.44
,"Invoice","04/28/2016","65439","Xavier, Cote du Rhone 2011","Rum Runner","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",12,13.99,167.88,2326.32
,"Invoice","04/29/2016","65536","Xavier, Cote du Rhone 2011","Samples Greg","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",1,0.00,0.00,2326.32
,"Invoice","05/10/2016","65702","Xavier, Cote du Rhone 2012","Sel Restaurant","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",4,13.99,55.96,2382.28
,"Invoice","05/13/2016","65735","Xavier, Cote du Rhone 2012","Samples Lisa","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",1,0.00,0.00,2382.28
,"Invoice","05/19/2016","65540","Xavier, Cote du Rhone 201","Malani World Mercado","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",4,13.99,55.96,2438.24
,"Invoice","06/16/2016","66315","Xavier, Cote du Rhone 2012","Vino Di Sedona","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",6,13.99,83.94,2522.18
,"Invoice","07/08/2016","66709","Xavier, Cote du Rhone 2012","Sel Restaurant","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",6,13.99,83.94,2606.12
,"Invoice","07/12/2016","66723","Xavier, Cote du Rhone 2012","Samples Greg","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",1,0.00,0.00,2606.12
,"Invoice","07/13/2016","66736","Xavier, Cote du Rhone 2012","Quick N Shine Carwash","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",1,13.99,13.99,2620.11
,"Invoice","07/14/2016","66787","Xavier, Cote du Rhone 2012","Rene At Tlaquepaque","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",12,13.99,167.88,2787.99
,"Invoice","07/14/2016","66789","Xavier, Cote du Rhone 2012","Josephine's","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",12,13.99,167.88,2955.87
,"Invoice","07/28/2016","67011","Xavier, Cote du Rhone 2012","AJ's Fine Foods #117-67th Ave.","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",3,13.99,41.97,2997.84
,"Invoice","08/09/2016","67184","Xavier, Cote du Rhone 2012","Sel Restaurant","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",6,13.99,83.94,3081.78
,"Invoice","08/18/2016","67348","Xavier, Cote du Rhone 2012","FLG TERROIR","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",12,13.99,167.88,3249.66
,"Invoice","08/24/2016","67431","Xavier, Cote du Rhone 2012","Quick N Shine Carwash","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",2,13.99,27.98,3277.64
,"Invoice","08/31/2016","67554","Xavier, Cote du Rhone 2012","Samples Greg","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",1,0.00,0.00,3277.64
,"Invoice","09/01/2016","67574","Xavier, Cote du Rhone 2012","Rene At Tlaquepaque","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",12,13.99,167.88,3445.52
,"Invoice","09/09/2016","67664","Xavier, Cote du Rhone 2012","Samples Ryan","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",1,0.00,0.00,3445.52
,"Invoice","09/22/2016","67902","Xavier, Cote du Rhone 2012","Samples Ryan","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",1,0.00,0.00,3445.52
,"Invoice","09/30/2016","68060","Xavier, Cote du Rhone 2012","Sel Restaurant","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",12,13.99,167.88,3613.40
,"Invoice","09/30/2016","68076","Xavier, Cote du Rhone 2012","The Nook Arcadia","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",12,13.99,167.88,3781.28
,"Invoice","09/30/2016","68077","Xavier, Cote du Rhone 2012","The Nook Downtown","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",12,13.99,167.88,3949.16
,"Invoice","09/30/2016","68082","Xavier, Cote du Rhone 2012","Samples Ryan","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",1,0.00,0.00,3949.16
,"Invoice","10/11/2016","68145","Xavier, Cote du Rhone 2012","Found Re Hotel","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",4,13.99,55.96,4005.12
,"Invoice","10/11/2016","68236","Xavier, Cote du Rhone 2012","The Nook Arcadia","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",12,13.99,167.88,4173.00
,"Invoice","10/12/2016","68276","Xavier, Cote du Rhone 2012","The Nook Downtown","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",12,13.99,167.88,4340.88
,"Invoice","10/13/2016","68310","Xavier, Cote du Rhone 2012","Rene At Tlaquepaque","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",12,13.99,167.88,4508.76
,"Invoice","10/19/2016","68410","Xavier, Cote du Rhone 2012","Quick N Shine Carwash","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",2,13.99,27.98,4536.74
,"Invoice","10/25/2016","68538","Xavier, Cote du Rhone 2012","The Nook Arcadia","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",13,13.99,181.87,4718.61
,"Invoice","11/01/2016","68675","Xavier, Cote du Rhone 2012","The Nook Arcadia","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",24,13.99,335.76,5054.37
,"Invoice","11/02/2016","68660","`Xavier, Cote du Rhone 2012","Desert Mountain Golf -Constantino","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",1,0.00,0.00,5054.37
,"Invoice","11/02/2016","68692","Xavier, Cote du Rhone 2012","AJ's Fine Foods #64-Central","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",3,13.99,41.97,5096.34
,"Invoice","11/03/2016","68726","Xavier, Cote du Rhone 2012","Rene At Tlaquepaque","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",12,13.99,167.88,5264.22
,"Invoice","11/08/2016","68814","Xavier, Cote du Rhone 2012","The Nook Downtown","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",9,13.99,125.91,5390.13
,"Invoice","11/08/2016","68822","Xavier, Cote du Rhone 2012","Sel Restaurant","80-World:80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",8,13.99,111.92,5502.05
"Total 80473ING  J1 Xavier CoteduRhone (Xavier, Cote du Rhone 2012)",,,,,,,418,,5502.05,5502.05
"80481MAR UA5 Fagus  1.5L (Coto de Hayas, Fagus 2010 1.5L (6pk w/b))",,,,,,,,,,""
,"Invoice","05/11/2016","65719","Coto de Hayas, Fagus 2010 1.5L (6pk w/b)","Sorso Wine Room","80-World:80481MAR UA5 Fagus  1.5L (Coto de Hayas, Fagus 2010 1.5L (6pk w/b))",2,34.99,69.98,69.98
,"Invoice","05/11/2016","65719","Coto de Hayas, Fagus 2010 1.5L (6pk w/b)","Sorso Wine Room","80-World:80481MAR UA5 Fagus  1.5L (Coto de Hayas, Fagus 2010 1.5L (6pk w/b))",4,0.00,0.00,69.98
,"Invoice","05/13/2016","65709","Coto de Hayas, Fagus 2010 1.5L (6pk w/b)","Lon's at Hermosa Inn","80-World:80481MAR UA5 Fagus  1.5L (Coto de Hayas, Fagus 2010 1.5L (6pk w/b))",4,34.99,139.96,209.94
,"Invoice","05/13/2016","65709","Coto de Hayas, Fagus 2010 1.5L (6pk w/b)","Lon's at Hermosa Inn","80-World:80481MAR UA5 Fagus  1.5L (Coto de Hayas, Fagus 2010 1.5L (6pk w/b))",8,0.00,0.00,209.94
,"Invoice","05/19/2016","65540","Coto de Hayas, Fagus 2010 1.5L (6pk w/b)","Malani World Mercado","80-World:80481MAR UA5 Fagus  1.5L (Coto de Hayas, Fagus 2010 1.5L (6pk w/b))",2,33.00,66.00,275.94
,"Invoice","05/19/2016","65777","Coto de Hayas, Fagus 2010 1.5L (6pk w/b)","Feast","80-World:80481MAR UA5 Fagus  1.5L (Coto de Hayas, Fagus 2010 1.5L (6pk w/b))",2,34.99,69.98,345.92
,"Invoice","05/19/2016","65777","Coto de Hayas, Fagus 2010 1.5L (6pk w/b)","Feast","80-World:80481MAR UA5 Fagus  1.5L (Coto de Hayas, Fagus 2010 1.5L (6pk w/b))",4,0.00,0.00,345.92
,"Invoice","05/19/2016","65815","Coto de Hayas, Fagus 2010 1.5L (6pk w/b)","AJ's Fine Foods #122-Tucson","80-World:80481MAR UA5 Fagus  1.5L (Coto de Hayas, Fagus 2010 1.5L (6pk w/b))",2,34.99,69.98,415.90
,"Invoice","05/19/2016","65815","Coto de Hayas, Fagus 2010 1.5L (6pk w/b)","AJ's Fine Foods #122-Tucson","80-World:80481MAR UA5 Fagus  1.5L (Coto de Hayas, Fagus 2010 1.5L (6pk w/b))",4,0.00,0.00,415.90
,"Invoice","05/19/2016","65818","Coto de Hayas, Fagus 2010 1.5L (6pk w/b)","Tavolino Skyline","80-World:80481MAR UA5 Fagus  1.5L (Coto de Hayas, Fagus 2010 1.5L (6pk w/b))",4,34.99,139.96,555.86
,"Invoice","05/19/2016","65818","Coto de Hayas, Fagus 2010 1.5L (6pk w/b)","Tavolino Skyline","80-World:80481MAR UA5 Fagus  1.5L (Coto de Hayas, Fagus 2010 1.5L (6pk w/b))",8,0.00,0.00,555.86
,"Invoice","05/25/2016","65992","Coto de Hayas, Fagus 2010 1.5L (6pk w/b)","Rancho Pinott","80-World:80481MAR UA5 Fagus  1.5L (Coto de Hayas, Fagus 2010 1.5L (6pk w/b))",4,34.99,139.96,695.82
,"Invoice","05/25/2016","65992","Coto de Hayas, Fagus 2010 1.5L (6pk w/b)","Rancho Pinott","80-World:80481MAR UA5 Fagus  1.5L (Coto de Hayas, Fagus 2010 1.5L (6pk w/b))",8,0.00,0.00,695.82
,"Invoice","05/27/2016","65974","Coto de Hayas, Fagus 2010 1.5L (6pk w/b)","Parlor","80-World:80481MAR UA5 Fagus  1.5L (Coto de Hayas, Fagus 2010 1.5L (6pk w/b))",2,34.99,69.98,765.80
,"Invoice","05/27/2016","65974","Coto de Hayas, Fagus 2010 1.5L (6pk w/b)","Parlor","80-World:80481MAR UA5 Fagus  1.5L (Coto de Hayas, Fagus 2010 1.5L (6pk w/b))",4,0.00,0.00,765.80
,"Invoice","05/27/2016","65984","Coto de Hayas, Fagus 2010 1.5L (6pk w/b)","Solo Trattoria","80-World:80481MAR UA5 Fagus  1.5L (Coto de Hayas, Fagus 2010 1.5L (6pk w/b))",2,34.99,69.98,835.78
,"Invoice","05/27/2016","65984","Coto de Hayas, Fagus 2010 1.5L (6pk w/b)","Solo Trattoria","80-World:80481MAR UA5 Fagus  1.5L (Coto de Hayas, Fagus 2010 1.5L (6pk w/b))",4,0.00,0.00,835.78
,"Invoice","05/27/2016","66062","Coto de Hayas, Fagus 2010 1.5L (6pk w/b)","Cafe Monarch","80-World:80481MAR UA5 Fagus  1.5L (Coto de Hayas, Fagus 2010 1.5L (6pk w/b))",2,34.99,69.98,905.76
,"Invoice","05/27/2016","66062","Coto de Hayas, Fagus 2010 1.5L (6pk w/b)","Cafe Monarch","80-World:80481MAR UA5 Fagus  1.5L (Coto de Hayas, Fagus 2010 1.5L (6pk w/b))",4,0.00,0.00,905.76
,"Invoice","05/27/2016","66063","Coto de Hayas, Fagus 2010 1.5L (6pk w/b)","Cafe Monarch","80-World:80481MAR UA5 Fagus  1.5L (Coto de Hayas, Fagus 2010 1.5L (6pk w/b))",2,34.99,69.98,975.74
,"Invoice","05/27/2016","66063","Coto de Hayas, Fagus 2010 1.5L (6pk w/b)","Cafe Monarch","80-World:80481MAR UA5 Fagus  1.5L (Coto de Hayas, Fagus 2010 1.5L (6pk w/b))",4,0.00,0.00,975.74
,"Invoice","06/10/2016","66277","Coto de Hayas, Fagus 2010 1.5L (6pk w/b)","Sierra Bonita Grill","80-World:80481MAR UA5 Fagus  1.5L (Coto de Hayas, Fagus 2010 1.5L (6pk w/b))",4,34.99,139.96,1115.70
,"Invoice","06/10/2016","66277","Coto de Hayas, Fagus 2010 1.5L (6pk w/b)","Sierra Bonita Grill","80-World:80481MAR UA5 Fagus  1.5L (Coto de Hayas, Fagus 2010 1.5L (6pk w/b))",8,0.00,0.00,1115.70
,"Invoice","06/23/2016","66486","Coto de Hayas, Fagus 2010 1.5L (6pk w/b)","Tavolino Skyline","80-World:80481MAR UA5 Fagus  1.5L (Coto de Hayas, Fagus 2010 1.5L (6pk w/b))",4,34.99,139.96,1255.66
,"Invoice","06/23/2016","66486","Coto de Hayas, Fagus 2010 1.5L (6pk w/b)","Tavolino Skyline","80-World:80481MAR UA5 Fagus  1.5L (Coto de Hayas, Fagus 2010 1.5L (6pk w/b))",8,0.00,0.00,1255.66
,"Invoice","08/16/2016","67297","Coto de Hayas, Fagus 2010 1.5L (6pk w/b)","Cafe Monarch","80-World:80481MAR UA5 Fagus  1.5L (Coto de Hayas, Fagus 2010 1.5L (6pk w/b))",4,11.66,46.64,1302.30
"Total 80481MAR UA5 Fagus  1.5L (Coto de Hayas, Fagus 2010 1.5L (6pk w/b))",,,,,,,108,,1302.30,1302.30
"80494VIGN O2 Chateau Rouet Rose (Chateau du Rouet, Rose' Cuvee' Reservee' Traditi...",,,,,,,,,,""
,"Invoice","01/26/2016","62606","Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2013","Samples Ryan","80-World:80494VIGN O2 Chateau Rouet Rose (Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2015)",1,0.00,0.00,0.00
,"Invoice","02/25/2016","64213","Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2013","Samples Dara","80-World:80494VIGN O2 Chateau Rouet Rose (Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2015)",1,0.00,0.00,0.00
,"Invoice","03/07/2016","64420","Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2014","AJ's Fine Foods #159-Camelback","80-World:80494VIGN O2 Chateau Rouet Rose (Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2015)",6,12.99,77.94,77.94
,"Invoice","03/23/2016","64782","Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2013","AJ's Fine Foods #159-Camelback","80-World:80494VIGN O2 Chateau Rouet Rose (Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2015)",4,12.99,51.96,129.90
,"Invoice","03/23/2016","64683","Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2013","Samples Ella","80-World:80494VIGN O2 Chateau Rouet Rose (Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2015)",1,0.00,0.00,129.90
,"Invoice","04/08/2016","65047","Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2013","Malani World Mercado","80-World:80494VIGN O2 Chateau Rouet Rose (Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2015)",2,12.99,25.98,155.88
,"Invoice","05/20/2016","65663","Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2013","Wyndham Garden Phx Midtown","80-World:80494VIGN O2 Chateau Rouet Rose (Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2015)",5,0.00,0.00,155.88
,"Invoice","05/26/2016","65542","Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2013","Malani World Mercado","80-World:80494VIGN O2 Chateau Rouet Rose (Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2015)",2,12.99,25.98,181.86
,"Invoice","06/01/2016","66121","Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2013","Samples Lisa","80-World:80494VIGN O2 Chateau Rouet Rose (Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2015)",1,0.00,0.00,181.86
,"Invoice","06/09/2016","66254","Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2013","Samples Ryan","80-World:80494VIGN O2 Chateau Rouet Rose (Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2015)",1,0.00,0.00,181.86
,"Invoice","06/10/2016","66280","Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2013","Samples Scott","80-World:80494VIGN O2 Chateau Rouet Rose (Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2015)",1,0.00,0.00,181.86
,"Invoice","06/16/2016","66382","Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2013","AJ's Fine Foods #63-Lincoln","80-World:80494VIGN O2 Chateau Rouet Rose (Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2015)",1,0.00,0.00,181.86
,"Invoice","06/21/2016","66434","Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2013","AJ's Fine Foods #159-Camelback","80-World:80494VIGN O2 Chateau Rouet Rose (Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2015)",12,6.99,83.88,265.74
,"Invoice","06/22/2016","66455","Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2013","Shop Kwik","80-World:80494VIGN O2 Chateau Rouet Rose (Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2015)",6,4.99,29.94,295.68
,"Invoice","06/23/2016","66442","Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2013","AJ's Fine Foods #159-Camelback","80-World:80494VIGN O2 Chateau Rouet Rose (Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2015)",70,5.99,419.30,714.98
,"Invoice","10/18/2016","68339","Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2013","AJ's Fine Foods #159-Camelback","80-World:80494VIGN O2 Chateau Rouet Rose (Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2015)",12,12.99,155.88,870.86
,"Invoice","10/18/2016","68402","Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2013","AJ's Fine Foods #159-Camelback","80-World:80494VIGN O2 Chateau Rouet Rose (Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2015)",12,12.99,155.88,1026.74
,"Invoice","10/19/2016","68421","Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2013","AJ's Fine Foods #159-Camelback","80-World:80494VIGN O2 Chateau Rouet Rose (Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2015)",-12,12.99,-155.88,870.86
,"Invoice","12/14/2016","69538","Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2013","AJ's Fine Foods #159-Camelback","80-World:80494VIGN O2 Chateau Rouet Rose (Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2015)",1,15.10,15.10,885.96
,"Invoice","12/14/2016","69538","Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2013","AJ's Fine Foods #159-Camelback","80-World:80494VIGN O2 Chateau Rouet Rose (Chateau du Rouet, Rose' Cuvee' Reservee' Tradition 2015)",-1,15.10,-15.10,870.86
"Total 80494VIGN O2 Chateau Rouet Rose (Chateau du Rouet, Rose' Cuvee' Reservee' Traditi...",,,,,,,126,,870.86,870.86
"80498MASS ZD3 Casa Valle Vinh (Casa do Valle, Vinho Verde 2013)",,,,,,,,,,""
,"Invoice","01/28/2016","62681","Casa do Valle, Vinho Verde 2013","Samples James","80-World:80498MASS ZD3 Casa Valle Vinh (Casa do Valle, Vinho Verde 2013)",1,0.00,0.00,0.00
,"Invoice","02/12/2016","63979","Casa do Valle, Vinho Verde 2013","Samples Jennifer","80-World:80498MASS ZD3 Casa Valle Vinh (Casa do Valle, Vinho Verde 2013)",1,0.00,0.00,0.00
,"Invoice","02/24/2016","64189","Casa do Valle, Vinho Verde 2013","Quick N Shine Carwash","80-World:80498MASS ZD3 Casa Valle Vinh (Casa do Valle, Vinho Verde 2013)",6,8.50,51.00,51.00
,"Invoice","03/07/2016","64423","Casa do Valle, Vinho Verde 2013","Samples Ryan","80-World:80498MASS ZD3 Casa Valle Vinh (Casa do Valle, Vinho Verde 2013)",1,0.00,0.00,51.00
,"Invoice","03/11/2016","64564","Casa do Valle, Vinho Verde 2013","Spiga Cucina Italiana","80-World:80498MASS ZD3 Casa Valle Vinh (Casa do Valle, Vinho Verde 2013)",12,8.50,102.00,153.00
,"Invoice","03/15/2016","64585","Casa do Valle, Vinho Verde 2013","Samples Ryan","80-World:80498MASS ZD3 Casa Valle Vinh (Casa do Valle, Vinho Verde 2013)",1,0.00,0.00,153.00
,"Invoice","04/08/2016","65047","Casa do Valle, Vinho Verde 2013","Malani World Mercado","80-World:80498MASS ZD3 Casa Valle Vinh (Casa do Valle, Vinho Verde 2013)",6,8.50,51.00,204.00
,"Invoice","04/13/2016","65234","Casa do Valle, Vinho Verde 2013","Samples Ryan","80-World:80498MASS ZD3 Casa Valle Vinh (Casa do Valle, Vinho Verde 2013)",1,0.00,0.00,204.00
,"Invoice","04/29/2016","65504","Casa do Valle, Vinho Verde 2013","Samples Lisa","80-World:80498MASS ZD3 Casa Valle Vinh (Casa do Valle, Vinho Verde 2013)",1,0.00,0.00,204.00
